mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.209566259384156,2.9692739043594423,0.44357728958129883,0.04050279495639255,0.8,0.05,8,3,100,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 100, 'scale_pos_weight': 100, 'subsample': 0.8}",0.25059101654846333,0.16793893129770993,0.14792899408284024,0.016216216216216217,0.3140495867768595,0.17934494898441783,0.1009449201322585,43,0.9860383944153578,0.9608433734939759,0.9181240063593005,0.9060967063770147,0.8864764267990074,0.9315157814889312,0.03657002998273835
6.47956690788269,3.01881795090143,0.4602313995361328,0.015947710038144033,0.8,0.05,8,3,100,125,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 100, 'scale_pos_weight': 125, 'subsample': 0.8}",0.28368794326241137,0.2099236641221374,0.16568047337278108,0.07027027027027027,0.3305785123966942,0.21202817268485888,0.09103531935443121,29,0.9930191972076788,0.9769076305220884,0.9483306836248012,0.9439383321653819,0.9280397022332506,0.9580471091506402,0.023548576145477878
6.344567060470581,3.0205472939240487,0.4677154541015625,0.0282428851265205,0.8,0.05,8,3,100,150,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 100, 'scale_pos_weight': 150, 'subsample': 0.8}",0.37825059101654845,0.1984732824427481,0.15384615384615385,0.07027027027027027,0.3512396694214876,0.2304159933994417,0.11745923436591652,26,0.9947643979057592,0.9869477911646586,0.9618441971383148,0.9558514365802383,0.9522332506203474,0.9703282146818637,0.017218134366357902
6.2392185688018795,2.7861921735085677,0.4641695499420166,0.020119962471303297,0.8,0.05,8,3,100,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 100, 'scale_pos_weight': 200, 'subsample': 0.8}",0.39243498817966904,0.2633587786259542,0.20118343195266272,0.10270270270270271,0.4669421487603306,0.28532441004426384,0.13066794565998302,14,0.9982547993019197,0.9949799196787149,0.9817170111287759,0.9803784162578837,0.9708436724565757,0.9852347637647739,0.010075232929637001
9.73629651069641,4.914420636319564,1.074854278564453,0.05377402239804054,0.8,0.05,8,3,200,75,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 200, 'scale_pos_weight': 75, 'subsample': 0.8}",0.12529550827423167,0.08015267175572519,0.0650887573964497,0.005405405405405406,0.19008264462809918,0.09320499749198223,0.061781443705533345,76,0.9947643979057592,0.9769076305220884,0.9467408585055644,0.9292221443587947,0.9119106699751861,0.9519091402534785,0.03034068610861597
10.695059013366699,5.9588098493547195,1.0337678432464599,0.04338513150365206,0.8,0.05,8,3,200,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 200, 'scale_pos_weight': 100, 'subsample': 0.8}",0.15839243498817968,0.12595419847328243,0.08284023668639054,0.021621621621621623,0.19421487603305784,0.11660467356050644,0.06003131100036418,68,0.9982547993019197,0.9919678714859438,0.9777424483306836,0.9684653118430273,0.9553349875930521,0.9783530837109253,0.015552584264966834
10.80205454826355,4.669003031991487,1.002225685119629,0.04780346340019064,0.8,0.05,8,3,200,125,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 200, 'scale_pos_weight': 125, 'subsample': 0.8}",0.20094562647754138,0.13358778625954199,0.10650887573964497,0.043243243243243246,0.23140495867768596,0.1431380980795315,0.06714855088114371,55,1.0,0.9979919678714859,0.9896661367249603,0.9866853538892782,0.9751861042183623,0.9899059125408174,0.008881183929679118
9.97660527229309,4.343909544958678,1.0120705127716065,0.04562593037022029,0.8,0.05,8,3,200,150,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 200, 'scale_pos_weight': 150, 'subsample': 0.8}",0.18912529550827423,0.14885496183206107,0.1242603550295858,0.043243243243243246,0.2892561983471074,0.15894801079205437,0.08072618978975216,48,1.0,0.998995983935743,0.9928457869634341,0.9929922915206727,0.9851116625310173,0.9939891449901733,0.005334969417074817
10.294214582443237,5.5569765367712405,0.9826959133148193,0.06165008206978297,0.8,0.05,8,3,200,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 200, 'scale_pos_weight': 200, 'subsample': 0.8}",0.2198581560283688,0.21755725190839695,0.1301775147928994,0.04864864864864865,0.3140495867768595,0.1860582316310347,0.0900227284295482,39,1.0,1.0,0.9992050874403816,0.9964961457603364,0.9925558312655087,0.9976514128932454,0.0028546531021388256
7.51251220703125,3.6585744401082554,0.5639317512512207,0.045197137521512776,0.8,0.05,10,1,100,75,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 75, 'subsample': 0.8}",0.07328605200945626,0.08396946564885496,0.0650887573964497,0.0,0.1652892561983471,0.07752670625062161,0.052776605090045,87,0.9912739965095986,0.9759036144578314,0.9538950715421304,0.9425367904695164,0.9385856079404467,0.9604390161839047,0.020153581122562884
